what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.TypeHierarchy",1694004967133
activated,perspective,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.JavaHierarchyPerspective",1694004967145
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.perspectives.showPerspective",1694004967163
activated,view,org.eclipse.ui.navigator.resources,3.5.1.v20160128-1644,"org.eclipse.ui.navigator.ProjectExplorer",1694004972368
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.404.v201101122300,"org.eclipse.jst.j2ee.J2EEPerspective",1694004972376
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1694004975682
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1694004999047
opened,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.ProjectsView",1694004999120
opened,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.PackagesView",1694004999184
opened,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.TypesView",1694004999231
opened,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.MembersView",1694004999292
activated,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.ProjectsView",1694004999336
activated,perspective,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.JavaBrowsingPerspective",1694004999349
executed,command,org.eclipse.ui,3.107.0.v20150507-1945,"org.eclipse.ui.perspectives.showPerspective",1694004999374
closed,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.TypeHierarchy",1694005009710
activated,view,org.eclipse.ui.navigator.resources,3.5.1.v20160128-1644,"org.eclipse.ui.navigator.ProjectExplorer",1694005013360
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.404.v201101122300,"org.eclipse.jst.j2ee.J2EEPerspective",1694005013370
closed,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.PackagesView",1694005013408
closed,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.TypesView",1694005013415
closed,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.MembersView",1694005013421
closed,view,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui.ProjectsView",1694005013428
